cat_type,category,subcategory,FY2026Q1,FY2026Q2,FY2026Q3,FY2026Q4,FY2027Q1
Wine,Germany Wine,Germany Rose Wine,68.0,94.0,9.0,112.0,130.0
Wine,Germany Wine,Germany Sparkling Wine,34091.0,28577.0,53664.0,23918.0,31682.0
Wine,Germany Wine,Germany White Wine,48673.0,47596.0,52786.0,44599.0,42242.0
Wine,Greece Wine,Greece Fruit and Dessert Wine,0.0,0.0,18.0,24.0,15.0
Wine,Greece Wine,Greece Red Wine,6226.0,4974.0,4976.0,5510.0,4755.0
Wine,Greece Wine,Greece Rose Wine,602.0,796.0,370.0,393.0,916.0
Wine,Greece Wine,Greece Sparkling Wine,225.0,68.0,194.0,81.0,202.0
Wine,Greece Wine,Greece White Wine,7914.0,8792.0,4744.0,5866.0,7107.0
Wine,Hungary Wine,Hungary Fruit and Dessert Wine,157.0,378.0,474.0,495.0,252.0
Wine,Hungary Wine,Hungary Red Wine,1134.0,801.0,1112.0,459.0,176.0
Wine,Hungary Wine,Hungary Rose Wine,0.0,4.0,0.0,9.0,0.0
Wine,Hungary Wine,Hungary Sparkling Wine,4352.0,5985.0,4594.0,3564.0,4405.0
Wine,Hungary Wine,Hungary White Wine,5332.0,7810.0,6250.0,5943.0,4329.0
Wine,Israel Wine,Israel Red Wine,1278.0,853.0,1035.0,1017.0,1134.0
Wine,Israel Wine,Israel Rose Wine,180.0,81.0,54.0,180.0,72.0
Wine,Israel Wine,Israel White Wine,482.0,297.0,198.0,315.0,270.0
Wine,Italy Wine,Italy Fruit and Dessert Wine,122.0,106.0,143.0,71.0,90.0
Wine,Italy Wine,Italy Red Wine,539982.0,522563.0,646589.0,586399.0,508904.0
Wine,Italy Wine,Italy Rose Wine,20491.0,23978.0,10883.0,14925.0,22955.0
Wine,Italy Wine,Italy Sparkling Wine,113389.0,123493.0,104024.0,91560.0,109485.0
Wine,Italy Wine,Italy White Wine,425687.0,403462.0,333688.0,342382.0,415060.0
Wine,Italy Wine,Prosecco Wine,383285.0,364939.0,484489.0,271778.0,376978.0
